Segment_Combination,gender,device_type,ad_position,browsing_history,time_of_day,Impressions,Clicks,Conversions,Spend,Revenue,CTR_Percent,CVR_Percent,ROAS,CPA,LTV,Profit,ROI_Percent
Mobile | News | Top | Unknown | Female,Female,Mobile,Top,News,Unknown,1,1,1,2.0,40,100.0,100.0,20.0,2.0,40.0,38.0,1900.0
Mobile | News | Top | Unknown | Unknown,Unknown,Mobile,Top,News,Unknown,7,4,0,14.0,4,57.14,0.0,0.286,0.0,0.0,-10.0,-71.43
Mobile | News | Bottom | Unknown | Unknown,Unknown,Mobile,Bottom,News,Unknown,7,4,0,14.0,4,57.14,0.0,0.286,0.0,0.0,-10.0,-71.43
Mobile | News | Side | Unknown | Unknown,Unknown,Mobile,Side,News,Unknown,7,4,0,14.0,4,57.14,0.0,0.286,0.0,0.0,-10.0,-71.43
Mobile | Social Media | Top | Evening | Unknown,Unknown,Mobile,Top,Social Media,Evening,7,4,0,14.0,4,57.14,0.0,0.286,0.0,0.0,-10.0,-71.43
Tablet | Unknown | Side | Unknown | Non-Binary,Non-Binary,Tablet,Side,Unknown,Unknown,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Tablet | Social Media | Top | Night | Unknown,Unknown,Tablet,Top,Social Media,Night,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Desktop | Social Media | Side | Evening | Unknown,Unknown,Desktop,Side,Social Media,Evening,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Unknown | Unknown | Side | Morning | Non-Binary,Non-Binary,Unknown,Side,Unknown,Morning,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Unknown | Education | Bottom | Unknown | Unknown,Unknown,Unknown,Bottom,Education,Unknown,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Mobile | Unknown | Side | Afternoon | Male,Male,Mobile,Side,Unknown,Afternoon,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Unknown | Unknown | Top | Unknown | Non-Binary,Non-Binary,Unknown,Top,Unknown,Unknown,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Desktop | Unknown | Top | Evening | Male,Male,Desktop,Top,Unknown,Evening,18,10,0,36.0,10,55.56,0.0,0.278,0.0,0.0,-26.0,-72.22
Desktop | Unknown | Unknown | Afternoon | Female,Female,Desktop,Unknown,Unknown,Afternoon,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Tablet | News | Bottom | Afternoon | Non-Binary,Non-Binary,Tablet,Bottom,News,Afternoon,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Mobile | Education | Side | Evening | Unknown,Unknown,Mobile,Side,Education,Evening,9,5,0,18.0,5,55.56,0.0,0.278,0.0,0.0,-13.0,-72.22
Tablet | Unknown | Top | Unknown | Female,Female,Tablet,Top,Unknown,Unknown,11,6,0,22.0,6,54.55,0.0,0.273,0.0,0.0,-16.0,-72.73
Unknown | Unknown | Bottom | Evening | Non-Binary,Non-Binary,Unknown,Bottom,Unknown,Evening,11,6,0,22.0,6,54.55,0.0,0.273,0.0,0.0,-16.0,-72.73
Mobile | Unknown | Unknown | Evening | Unknown,Unknown,Mobile,Unknown,Unknown,Evening,11,6,0,22.0,6,54.55,0.0,0.273,0.0,0.0,-16.0,-72.73
Desktop | Unknown | Bottom | Night | Female,Female,Desktop,Bottom,Unknown,Night,11,6,0,22.0,6,54.55,0.0,0.273,0.0,0.0,-16.0,-72.73
Mobile | Unknown | Top | Evening | Male,Male,Mobile,Top,Unknown,Evening,11,6,0,22.0,6,54.55,0.0,0.273,0.0,0.0,-16.0,-72.73
Mobile | Social Media | Top | Night | Unknown,Unknown,Mobile,Top,Social Media,Night,11,6,0,22.0,6,54.55,0.0,0.273,0.0,0.0,-16.0,-72.73
Desktop | Unknown | Bottom | Night | Unknown,Unknown,Desktop,Bottom,Unknown,Night,32,17,0,64.0,17,53.12,0.0,0.266,0.0,0.0,-47.0,-73.44
Tablet | News | Top | Unknown | Female,Female,Tablet,Top,News,Unknown,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | Social Media | Unknown | Afternoon | Non-Binary,Non-Binary,Tablet,Unknown,Social Media,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | News | Bottom | Afternoon | Unknown,Unknown,Tablet,Bottom,News,Afternoon,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | Unknown | Side | Morning | Male,Male,Mobile,Side,Unknown,Morning,14,7,0,28.0,7,50.0,0.0,0.25,0.0,0.0,-21.0,-75.0
Tablet | News | Top | Unknown | Male,Male,Tablet,Top,News,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | News | Unknown | Night | Unknown,Unknown,Tablet,Unknown,News,Night,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | News | Unknown | Unknown | Unknown,Unknown,Tablet,Unknown,News,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | Unknown | Top | Afternoon | Male,Male,Desktop,Top,Unknown,Afternoon,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Desktop | Unknown | Unknown | Evening | Unknown,Unknown,Desktop,Unknown,Unknown,Evening,14,7,0,28.0,7,50.0,0.0,0.25,0.0,0.0,-21.0,-75.0
Desktop | Unknown | Side | Evening | Female,Female,Desktop,Side,Unknown,Evening,14,7,0,28.0,7,50.0,0.0,0.25,0.0,0.0,-21.0,-75.0
Tablet | Entertainment | Top | Evening | Female,Female,Tablet,Top,Entertainment,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | Education | Unknown | Unknown | Female,Female,Desktop,Unknown,Education,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | Education | Bottom | Afternoon | Non-Binary,Non-Binary,Desktop,Bottom,Education,Afternoon,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | Education | Top | Morning | Unknown,Unknown,Tablet,Top,Education,Morning,8,4,0,16.0,4,50.0,0.0,0.25,0.0,0.0,-12.0,-75.0
Tablet | Education | Top | Evening | Unknown,Unknown,Tablet,Top,Education,Evening,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Tablet | Education | Side | Unknown | Non-Binary,Non-Binary,Tablet,Side,Education,Unknown,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | Education | Unknown | Morning | Female,Female,Tablet,Unknown,Education,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | Entertainment | Unknown | Evening | Unknown,Unknown,Desktop,Unknown,Entertainment,Evening,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | Education | Unknown | Evening | Unknown,Unknown,Tablet,Unknown,Education,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Unknown | Bottom | Night | Female,Female,Tablet,Bottom,Unknown,Night,12,6,0,24.0,6,50.0,0.0,0.25,0.0,0.0,-18.0,-75.0
Desktop | Social Media | Bottom | Afternoon | Female,Female,Desktop,Bottom,Social Media,Afternoon,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | Unknown | Unknown | Afternoon | Male,Male,Tablet,Unknown,Unknown,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Shopping | Top | Night | Unknown,Unknown,Unknown,Top,Shopping,Night,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | News | Bottom | Unknown | Non-Binary,Non-Binary,Desktop,Bottom,News,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | News | Unknown | Morning | Non-Binary,Non-Binary,Desktop,Unknown,News,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | News | Bottom | Evening | Unknown,Unknown,Desktop,Bottom,News,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | News | Side | Evening | Unknown,Unknown,Desktop,Side,News,Evening,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | Shopping | Unknown | Morning | Non-Binary,Non-Binary,Mobile,Unknown,Shopping,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | Shopping | Unknown | Morning | Unknown,Unknown,Mobile,Unknown,Shopping,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Shopping | Side | Evening | Unknown,Unknown,Unknown,Side,Shopping,Evening,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Desktop | Entertainment | Side | Unknown | Unknown,Unknown,Desktop,Side,Entertainment,Unknown,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Desktop | Education | Unknown | Evening | Male,Male,Desktop,Unknown,Education,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Entertainment | Top | Morning | Unknown,Unknown,Tablet,Top,Entertainment,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | Education | Unknown | Unknown | Non-Binary,Non-Binary,Mobile,Unknown,Education,Unknown,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | Education | Unknown | Night | Non-Binary,Non-Binary,Mobile,Unknown,Education,Night,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | Entertainment | Bottom | Morning | Male,Male,Desktop,Bottom,Entertainment,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | Entertainment | Unknown | Afternoon | Non-Binary,Non-Binary,Desktop,Unknown,Entertainment,Afternoon,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | Education | Bottom | Night | Male,Male,Tablet,Bottom,Education,Night,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Tablet | Education | Bottom | Night | Unknown,Unknown,Tablet,Bottom,Education,Night,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Desktop | Education | Bottom | Unknown | Male,Male,Desktop,Bottom,Education,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Entertainment | Bottom | Unknown | Female,Female,Tablet,Bottom,Entertainment,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Entertainment | Unknown | Night | Non-Binary,Non-Binary,Tablet,Unknown,Entertainment,Night,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Social Media | Top | Unknown | Unknown,Unknown,Tablet,Top,Social Media,Unknown,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Desktop | Education | Top | Morning | Unknown,Unknown,Desktop,Top,Education,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Desktop | Education | Side | Unknown | Female,Female,Desktop,Side,Education,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Unknown | Unknown | Evening | Non-Binary,Non-Binary,Unknown,Unknown,Unknown,Evening,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Unknown | Unknown | Side | Evening | Male,Male,Unknown,Side,Unknown,Evening,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Unknown | Side | Night | Non-Binary,Non-Binary,Unknown,Side,Unknown,Night,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Unknown | Unknown | Side | Night | Male,Male,Unknown,Side,Unknown,Night,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Tablet | Shopping | Unknown | Morning | Female,Female,Tablet,Unknown,Shopping,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Shopping | Unknown | Unknown | Male,Male,Tablet,Unknown,Shopping,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Unknown | Unknown | Unknown | Non-Binary,Non-Binary,Unknown,Unknown,Unknown,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Shopping | Unknown | Night | Male,Male,Unknown,Unknown,Shopping,Night,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Unknown | Top | Night | Non-Binary,Non-Binary,Unknown,Top,Unknown,Night,8,4,0,16.0,4,50.0,0.0,0.25,0.0,0.0,-12.0,-75.0
Mobile | Unknown | Top | Unknown | Non-Binary,Non-Binary,Mobile,Top,Unknown,Unknown,12,6,0,24.0,6,50.0,0.0,0.25,0.0,0.0,-18.0,-75.0
Mobile | Shopping | Side | Afternoon | Unknown,Unknown,Mobile,Side,Shopping,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | Shopping | Top | Evening | Unknown,Unknown,Mobile,Top,Shopping,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Unknown | Side | Morning | Male,Male,Unknown,Side,Unknown,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Desktop | News | Bottom | Evening | Non-Binary,Non-Binary,Desktop,Bottom,News,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Shopping | Side | Night | Unknown,Unknown,Unknown,Side,Shopping,Night,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Unknown | News | Bottom | Morning | Unknown,Unknown,Unknown,Bottom,News,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | News | Unknown | Morning | Female,Female,Mobile,Unknown,News,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | News | Unknown | Night | Female,Female,Mobile,Unknown,News,Night,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Education | Top | Evening | Unknown,Unknown,Unknown,Top,Education,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Education | Unknown | Morning | Male,Male,Unknown,Unknown,Education,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | News | Side | Unknown | Non-Binary,Non-Binary,Mobile,Side,News,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | News | Unknown | Afternoon | Male,Male,Mobile,Unknown,News,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | News | Unknown | Evening | Unknown,Unknown,Unknown,Unknown,News,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | News | Bottom | Night | Unknown,Unknown,Unknown,Bottom,News,Night,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Unknown | Bottom | Night | Non-Binary,Non-Binary,Unknown,Bottom,Unknown,Night,8,4,0,16.0,4,50.0,0.0,0.25,0.0,0.0,-12.0,-75.0
Unknown | Unknown | Unknown | Afternoon | Female,Female,Unknown,Unknown,Unknown,Afternoon,10,5,0,20.0,5,50.0,0.0,0.25,0.0,0.0,-15.0,-75.0
Unknown | Education | Top | Afternoon | Female,Female,Unknown,Top,Education,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Unknown | Bottom | Morning | Non-Binary,Non-Binary,Unknown,Bottom,Unknown,Morning,8,4,0,16.0,4,50.0,0.0,0.25,0.0,0.0,-12.0,-75.0
Unknown | Education | Top | Morning | Non-Binary,Non-Binary,Unknown,Top,Education,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | News | Unknown | Unknown | Male,Male,Mobile,Unknown,News,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | News | Bottom | Morning | Non-Binary,Non-Binary,Unknown,Bottom,News,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Shopping | Side | Unknown | Non-Binary,Non-Binary,Tablet,Side,Shopping,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | News | Top | Afternoon | Unknown,Unknown,Mobile,Top,News,Afternoon,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Entertainment | Unknown | Afternoon | Unknown,Unknown,Unknown,Unknown,Entertainment,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Education | Bottom | Morning | Male,Male,Unknown,Bottom,Education,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Education | Bottom | Night | Female,Female,Unknown,Bottom,Education,Night,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Education | Bottom | Night | Unknown,Unknown,Unknown,Bottom,Education,Night,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | News | Side | Afternoon | Unknown,Unknown,Mobile,Side,News,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Education | Side | Evening | Unknown,Unknown,Unknown,Side,Education,Evening,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Entertainment | Top | Evening | Male,Male,Unknown,Top,Entertainment,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | News | Side | Afternoon | Unknown,Unknown,Unknown,Side,News,Afternoon,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | Entertainment | Top | Unknown | Male,Male,Unknown,Top,Entertainment,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Social Media | Top | Unknown | Male,Male,Unknown,Top,Social Media,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | News | Side | Morning | Female,Female,Unknown,Side,News,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Unknown | News | Unknown | Afternoon | Male,Male,Unknown,Unknown,News,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | Entertainment | Unknown | Night | Unknown,Unknown,Mobile,Unknown,Entertainment,Night,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Unknown | News | Top | Evening | Unknown,Unknown,Unknown,Top,News,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | News | Top | Morning | Unknown,Unknown,Unknown,Top,News,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Social Media | Side | Night | Unknown,Unknown,Unknown,Side,Social Media,Night,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Mobile | Social Media | Unknown | Unknown | Female,Female,Mobile,Unknown,Social Media,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | Social Media | Unknown | Unknown | Male,Male,Mobile,Unknown,Social Media,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Entertainment | Unknown | Night | Non-Binary,Non-Binary,Unknown,Unknown,Entertainment,Night,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Entertainment | Bottom | Unknown | Unknown,Unknown,Unknown,Bottom,Entertainment,Unknown,8,4,0,16.0,4,50.0,0.0,0.25,0.0,0.0,-12.0,-75.0
Mobile | Social Media | Unknown | Morning | Female,Female,Mobile,Unknown,Social Media,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Social Media | Top | Morning | Unknown,Unknown,Unknown,Top,Social Media,Morning,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Unknown | Social Media | Bottom | Morning | Non-Binary,Non-Binary,Unknown,Bottom,Social Media,Morning,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Social Media | Bottom | Unknown | Unknown,Unknown,Unknown,Bottom,Social Media,Unknown,6,3,0,12.0,3,50.0,0.0,0.25,0.0,0.0,-9.0,-75.0
Unknown | Social Media | Bottom | Afternoon | Female,Female,Unknown,Bottom,Social Media,Afternoon,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | Social Media | Side | Evening | Non-Binary,Non-Binary,Unknown,Side,Social Media,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Desktop | Shopping | Top | Unknown | Non-Binary,Non-Binary,Desktop,Top,Shopping,Unknown,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Unknown | News | Side | Night | Female,Female,Unknown,Side,News,Night,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Mobile | Unknown | Side | Unknown | Non-Binary,Non-Binary,Mobile,Side,Unknown,Unknown,12,6,0,24.0,6,50.0,0.0,0.25,0.0,0.0,-18.0,-75.0
Tablet | News | Side | Morning | Non-Binary,Non-Binary,Tablet,Side,News,Morning,4,2,0,8.0,2,50.0,0.0,0.25,0.0,0.0,-6.0,-75.0
Desktop | Shopping | Unknown | Evening | Male,Male,Desktop,Unknown,Shopping,Evening,2,1,0,4.0,1,50.0,0.0,0.25,0.0,0.0,-3.0,-75.0
Tablet | Unknown | Bottom | Night | Unknown,Unknown,Tablet,Bottom,Unknown,Night,23,11,0,46.0,11,47.83,0.0,0.239,0.0,0.0,-35.0,-76.09
Unknown | Unknown | Top | Morning | Non-Binary,Non-Binary,Unknown,Top,Unknown,Morning,13,6,0,26.0,6,46.15,0.0,0.231,0.0,0.0,-20.0,-76.92
Tablet | Unknown | Side | Night | Unknown,Unknown,Tablet,Side,Unknown,Night,11,5,0,22.0,5,45.45,0.0,0.227,0.0,0.0,-17.0,-77.27
Mobile | Unknown | Side | Night | Female,Female,Mobile,Side,Unknown,Night,11,5,0,22.0,5,45.45,0.0,0.227,0.0,0.0,-17.0,-77.27
Desktop | Social Media | Side | Morning | Unknown,Unknown,Desktop,Side,Social Media,Morning,11,5,0,22.0,5,45.45,0.0,0.227,0.0,0.0,-17.0,-77.27
Mobile | Unknown | Side | Evening | Non-Binary,Non-Binary,Mobile,Side,Unknown,Evening,9,4,0,18.0,4,44.44,0.0,0.222,0.0,0.0,-14.0,-77.78
Mobile | Unknown | Unknown | Morning | Male,Male,Mobile,Unknown,Unknown,Morning,7,3,0,14.0,3,42.86,0.0,0.214,0.0,0.0,-11.0,-78.57
Tablet | Social Media | Bottom | Morning | Unknown,Unknown,Tablet,Bottom,Social Media,Morning,7,3,0,14.0,3,42.86,0.0,0.214,0.0,0.0,-11.0,-78.57
Unknown | Unknown | Side | Evening | Female,Female,Unknown,Side,Unknown,Evening,7,3,0,14.0,3,42.86,0.0,0.214,0.0,0.0,-11.0,-78.57
Desktop | Entertainment | Top | Unknown | Male,Male,Desktop,Top,Entertainment,Unknown,7,3,0,14.0,3,42.86,0.0,0.214,0.0,0.0,-11.0,-78.57
Tablet | Unknown | Side | Unknown | Female,Female,Tablet,Side,Unknown,Unknown,14,6,0,28.0,6,42.86,0.0,0.214,0.0,0.0,-22.0,-78.57
Mobile | Unknown | Unknown | Evening | Male,Male,Mobile,Unknown,Unknown,Evening,7,3,0,14.0,3,42.86,0.0,0.214,0.0,0.0,-11.0,-78.57
Tablet | Unknown | Side | Morning | Female,Female,Tablet,Side,Unknown,Morning,12,5,0,24.0,5,41.67,0.0,0.208,0.0,0.0,-19.0,-79.17
Desktop | Social Media | Unknown | Unknown | Unknown,Unknown,Desktop,Unknown,Social Media,Unknown,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Tablet | Education | Bottom | Unknown | Male,Male,Tablet,Bottom,Education,Unknown,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Tablet | Education | Bottom | Evening | Unknown,Unknown,Tablet,Bottom,Education,Evening,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Unknown | News | Top | Afternoon | Unknown,Unknown,Unknown,Top,News,Afternoon,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Mobile | Shopping | Bottom | Night | Unknown,Unknown,Mobile,Bottom,Shopping,Night,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Mobile | Entertainment | Side | Evening | Female,Female,Mobile,Side,Entertainment,Evening,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Desktop | Social Media | Side | Unknown | Non-Binary,Non-Binary,Desktop,Side,Social Media,Unknown,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Desktop | Entertainment | Unknown | Afternoon | Male,Male,Desktop,Unknown,Entertainment,Afternoon,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Mobile | Unknown | Side | Night | Unknown,Unknown,Mobile,Side,Unknown,Night,20,8,0,40.0,8,40.0,0.0,0.2,0.0,0.0,-32.0,-80.0
Desktop | Unknown | Bottom | Unknown | Non-Binary,Non-Binary,Desktop,Bottom,Unknown,Unknown,10,4,0,20.0,4,40.0,0.0,0.2,0.0,0.0,-16.0,-80.0
Unknown | Shopping | Unknown | Afternoon | Unknown,Unknown,Unknown,Unknown,Shopping,Afternoon,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Mobile | Education | Top | Evening | Unknown,Unknown,Mobile,Top,Education,Evening,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Mobile | Entertainment | Bottom | Unknown | Unknown,Unknown,Mobile,Bottom,Entertainment,Unknown,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Tablet | News | Unknown | Morning | Unknown,Unknown,Tablet,Unknown,News,Morning,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
Unknown | Shopping | Top | Unknown | Unknown,Unknown,Unknown,Top,Shopping,Unknown,5,2,0,10.0,2,40.0,0.0,0.2,0.0,0.0,-8.0,-80.0
